Probe Time,Probe 0,Probe 1,Probe 2,Probe 3,Probe 4
7.8805,338.614,250.113,167.623,125.545,21.1712
7.881,305.476,169.949,126.765,92.1261,12.314
7.8815,292.625,149.684,103.324,70.0344,18.0451
7.882,282.583,128.988,87.4678,47.4036,18.1689
7.8825,278.417,130.378,93.6497,55.1513,15.4051
7.883,273.462,115.926,83.5649,46.5235,7.07128
7.8835,281.529,201.269,99.2197,56.7057,4.9345
7.884,278.919,141.682,105.081,63.3605,6.2688
7.8845,318.3,188.053,126.958,75.8594,0.960641
7.885,287.132,145.805,99.7865,62.1536,3.43438
7.8855,246.486,110.347,62.1773,34.1646,-1.50715
7.886,292.946,154.785,102.949,63.571,5.85826
7.8865,315.231,173.856,118.755,76.1071,11.4181
7.887,283.777,142.396,90.2043,52.3289,2.40433
7.8875,287.693,147.989,96.2394,56.7376,-0.0557923
7.888,270.455,135.455,87.8706,55.8376,-0.914102
7.8885,299.446,160.653,108.121,72.3463,4.39602
7.889,309.407,172.682,116.689,74.7076,1.34434
7.8895,263.103,124.268,65.2339,31.096,-3.08786
7.89,266.129,128.965,68.2896,27.152,-7.61273
7.8905,284.406,150.684,86.7994,48.741,0.662709
7.891,291.683,158.733,94.4086,54.7818,3.81075
7.8915,302.862,170.284,102.912,59.675,5.38351
7.892,325.204,188.562,113.963,62.1846,7.8417
7.8925,327.722,198.517,126.204,73.301,9.96664
7.893,257.106,130.834,69.1231,50.3193,9.06789
7.8935,286.392,163.016,87.9731,54.1307,7.92469
7.894,309.257,190.211,106.736,65.1468,12.4259
7.8945,303.382,181.945,102.206,67.0455,11.2625
7.895,310.448,190.478,107.776,73.5271,16.5181
7.8955,291.713,172.255,84.1093,47.1674,3.89754
7.896,294.996,183.517,87.6235,50.7259,4.49455
7.8965,292.159,185.324,87.2007,52.2708,8.46562
7.897,330.926,224.622,121.824,79.1249,17.5704
7.8975,342.635,234.485,121.314,79.7331,21.1775
7.898,281.966,182.542,65.1666,32.4477,10.824
7.8985,284.291,192.721,67.9032,33.9918,11.2812
7.899,297.188,202.841,82.7067,46.6221,13.5671
7.8995,308.661,210.575,85.4475,50.3919,15.652
7.9,319.13,230.159,87.2433,49.4505,16.4967
7.9005,306.11,227.403,89.5359,53.4818,18.7017
7.901,313.547,215.685,94.3891,56.5776,19.2346
7.9015,287.051,184.32,65.0237,29.9452,9.01823
7.902,294.686,213.757,80.1413,43.1812,13.7111
7.9025,341.63,249.899,81.0125,44.1053,12.1621
7.903,287.055,239.066,83.1343,50.0725,15.4665
7.9035,331.053,236.564,110.984,70.9314,17.3146
7.904,318.299,220.525,88.0538,55.9764,18.1123
7.9045,322.538,242.354,83.0443,34.6221,13.8138
7.905,293.719,221.994,52.0406,14.6788,10.4504
7.9055,355.64,281.763,103.721,48.3911,12.6191
7.906,303.01,216.244,55.422,27.2751,10.939
7.9065,264.823,174.502,27.9038,11.0011,6.62477
7.907,330.66,246.26,75.5052,39.4607,11.2377
7.9075,336.889,273.186,62.994,25.6835,9.03183
7.908,350.836,288.169,92.3462,45.1859,12.1289
7.9085,324.068,237.674,68.0994,35.7106,10.74
7.909,363.694,265.375,79.8119,39.3178,11.2511
7.9095,342.384,261.245,72.225,40.8698,11.0567
7.91,348.802,283.398,67.9529,37.7991,10.0164
7.9105,361.527,300.141,82.2601,46.0757,11.3332
7.911,382.653,304.728,102.342,59.017,12.8046
7.9115,349.643,265.892,58.1611,32.2916,10.17
7.912,390.889,307.375,95.9477,58.6134,13.4987
7.9125,401.707,328.871,101.682,68.0097,18.6703
7.913,319.449,258.188,20.1037,-1.77331,4.21305
7.9135,349.591,285.317,46.9377,21.9486,6.48037
7.914,411.008,334.906,99.1768,62.4463,12.1354
7.9145,361.449,287.529,55.6941,30.0737,6.08289
7.915,367.365,296.471,58.2059,22.0908,6.77204
7.9155,396.664,328.649,59.3868,27.9199,8.17564
7.916,426.645,365.087,92.1129,48.9229,12.3184
7.9165,378.107,318.584,45.8717,24.994,5.04703
7.917,328.638,272.049,79.6346,47.4815,14.3663
7.9175,357.108,288.797,68.3491,24.4891,-0.186669
7.918,390.25,329.295,79.739,27.0699,5.69539
7.9185,387.325,330.62,73.4423,43.2522,8.15257
7.919,367.525,315.87,48.132,25.387,6.72909
7.9195,391.47,338.967,62.2424,31.4325,6.45538
7.92,416.982,370.317,70.8144,34.1668,7.52369
7.9205,440.359,398.914,79.5595,39.3571,9.52556
7.921,439.385,397.267,73.0527,34.7542,9.01633
7.9215,412.04,367.295,63.2706,30.6815,7.9572
7.922,358.27,310.264,65.8079,31.9514,7.87251
7.9225,370.607,313.68,53.7868,22.7476,6.29806
7.923,402.118,349.232,58.033,26.8872,6.86069
7.9235,435.962,390.373,77.5539,33.3235,7.86631
7.924,471.455,421.486,89.8881,40.1453,8.78589
7.9245,418.484,368.875,69.5521,32.8813,7.84084
7.925,346.205,301.927,50.5243,26.3796,6.17886
7.9255,431.161,381.95,95.2663,42.2814,9.34813
7.926,431.1,383.364,84.3197,41.5349,9.38896
7.9265,390.803,344.612,59.5005,29.6555,6.82673
7.927,440.3,394.555,86.1242,43.9418,8.33527
7.9275,413.458,369.594,79.5859,41.4484,8.91496
7.928,459.381,415.036,92.0057,42.8306,8.331
7.9285,482.737,435.2,77.0,31.548,6.25094
7.929,448.989,403.729,68.5259,29.7238,7.18399
7.9295,408.904,366.661,77.3776,31.294,7.14277
7.93,413.26,368.068,60.2074,29.5216,7.05883
7.9305,468.856,426.098,93.08,44.2392,8.35382
7.931,435.848,394.875,58.8921,20.5324,6.63076
7.9315,400.191,357.855,51.0664,14.8329,3.94679
7.932,431.785,389.192,70.9753,23.9751,5.14515
7.9325,449.368,412.642,86.6414,27.3551,5.8419
7.933,478.32,443.109,116.744,41.3335,7.50717
7.9335,506.421,468.897,124.372,24.0859,5.51874
7.934,499.018,460.771,128.647,35.7788,6.98625
7.9345,424.64,382.244,85.1979,11.8063,2.55811
7.935,452.239,410.561,121.879,24.4941,2.57125
7.9355,430.313,401.69,119.888,15.6764,3.65197
7.936,467.154,439.512,159.678,24.4465,4.65556
7.9365,488.39,452.145,178.356,24.5026,3.72242
7.937,499.108,432.819,194.534,29.4526,4.58436
7.9375,476.986,455.321,211.649,31.4264,4.49248
7.938,487.051,485.06,227.375,30.1324,4.22531
7.9385,495.47,464.282,234.972,32.2626,3.96997
7.939,497.37,454.901,240.196,35.8854,4.77217
7.9395,495.031,457.197,248.986,45.3425,6.3526
7.94,520.757,487.553,281.373,56.2175,6.81565
7.9405,543.944,508.848,294.427,43.7692,5.95512
7.941,464.251,428.811,238.005,4.20957,1.88083
7.9415,482.503,446.655,264.4,14.7589,1.09388
7.942,498.102,462.161,280.615,28.6563,2.76862
7.9425,577.943,542.414,351.582,87.4775,8.40774
7.943,580.532,544.347,357.073,68.7116,8.39971
7.9435,407.202,369.635,191.871,-66.9053,-5.2168
7.944,450.37,413.083,249.734,-1.92087,-1.72565
7.9445,493.893,456.261,291.948,11.101,0.160871
7.945,529.418,492.75,323.229,22.4635,2.43613
7.9455,503.805,466.874,303.557,22.3974,2.06222
7.946,476.171,438.504,285.117,15.8528,1.27381
7.9465,474.55,437.145,291.24,16.3842,1.39186
7.947,495.853,457.448,305.999,18.8069,1.75491
7.9475,496.456,459.028,311.8,20.7155,2.27886
7.948,488.254,451.362,309.697,20.4796,2.04863
7.9485,491.585,454.214,317.56,21.167,1.85472
7.949,483.205,445.943,314.285,21.6709,1.92905
7.9495,481.482,443.959,310.269,21.8644,1.63219
7.95,480.849,443.593,311.051,22.3,1.82341
7.9505,479.952,441.772,312.333,22.9862,1.93544
7.951,477.355,439.409,313.829,23.6666,2.21483
7.9515,474.126,436.321,315.07,23.5096,1.64372
7.952,465.454,427.636,305.572,23.1323,0.716427
7.9525,466.407,428.872,309.983,26.1505,1.87469
7.953,466.733,428.484,309.554,26.8063,1.20315
7.9535,464.407,426.684,311.123,37.0832,3.625
7.954,456.273,419.681,308.049,23.0384,0.922797
7.9545,457.707,420.947,311.249,21.6058,0.827794
7.955,461.975,422.005,315.27,24.5593,0.932298
7.9555,454.634,416.232,313.791,25.625,0.874519
7.956,449.197,411.427,310.144,27.0806,0.50198
7.9565,442.159,405.657,304.879,27.7062,0.724427
7.957,438.596,402.402,303.622,25.6848,0.388783
7.9575,441.643,400.082,306.583,30.4205,0.869576
7.958,433.902,394.433,303.356,34.3237,0.959851
7.9585,427.86,390.032,297.134,37.8077,1.18673
7.959,417.311,386.565,294.281,39.7942,1.4505
7.9595,430.987,390.078,301.883,43.2188,1.53929
7.96,427.371,383.754,300.896,45.904,1.43946
7.9605,411.935,372.628,288.459,46.3098,1.03376
7.961,409.668,373.888,287.314,49.9968,1.00247
7.9615,407.631,370.598,285.731,52.5475,0.86575
7.962,398.221,360.976,279.139,51.7048,0.828614
7.9625,410.08,371.981,294.178,61.629,1.0107
7.963,403.087,360.491,287.208,64.4447,0.964656
7.9635,398.643,360.36,284.772,62.2402,1.2757
7.964,398.162,355.739,277.766,61.0595,1.10082
7.9645,393.752,354.557,279.259,63.0826,0.710607
7.965,388.512,347.685,277.251,64.2422,1.28283
7.9655,381.03,344.052,277.227,67.0634,0.953774
7.966,383.869,341.188,271.894,66.091,0.630912
7.9665,367.006,338.097,265.914,63.2114,1.05243
7.967,382.956,333.199,263.017,63.3265,0.60789
7.9675,364.302,322.304,255.679,60.9889,1.22807
7.968,374.424,334.335,273.747,73.3542,1.40455
7.9685,368.161,326.544,262.943,75.5344,1.22625
7.969,374.13,336.979,270.696,72.5755,1.05686
7.9695,362.363,319.025,253.99,58.7273,1.441
7.97,362.415,330.128,269.148,71.4066,1.79112
7.9705,357.391,307.393,252.954,85.3055,1.91599
7.971,357.215,313.972,254.306,68.4209,1.97217
7.9715,360.264,317.134,255.333,70.265,2.24519
7.972,338.982,297.3,238.08,66.1736,2.45683
7.9725,356.44,313.8,257.433,74.6415,2.52476
7.973,309.245,265.744,215.748,47.168,2.81098
7.9735,375.776,331.646,273.395,86.7986,2.47679
7.974,341.382,297.851,241.151,62.9738,3.08742
7.9745,296.564,252.479,198.424,36.828,1.37768
7.975,357.661,312.779,260.839,93.8584,1.98548
7.9755,333.75,288.946,238.318,55.3483,2.63083
7.976,283.223,239.733,188.11,36.9824,1.25812
7.9765,353.099,308.591,257.883,92.8867,1.87082
7.977,301.836,257.23,209.246,47.412,2.28461
7.9775,269.569,227.264,178.074,43.4677,1.40727
7.978,356.299,310.677,260.38,80.4791,1.09595
7.9785,311.718,270.656,222.604,54.6289,1.25906
7.979,287.799,237.876,191.499,39.5404,1.49718
7.9795,328.584,296.232,251.107,85.5825,2.63108
7.98,316.358,258.742,212.787,52.9471,2.66803
7.9805,294.116,247.855,202.358,62.0096,1.66239
7.981,286.174,242.273,197.998,53.1635,1.4468
7.9815,324.81,278.026,233.98,69.2901,0.119103
7.982,280.663,243.804,200.89,48.694,-1.7196
7.9825,331.186,279.516,236.565,80.1119,2.59901
7.983,218.676,232.941,193.626,49.0983,2.49509
7.9835,342.685,263.579,221.508,85.2088,1.27416
7.984,273.838,208.768,166.136,13.6055,1.0472
7.9845,342.726,289.384,248.15,114.964,0.112916
7.985,311.859,261.805,220.851,80.2766,1.53584
7.9855,306.927,257.307,216.976,69.1631,2.47526
7.986,240.293,190.919,149.731,-37.8217,2.13564
7.9865,333.839,283.745,245.136,164.177,0.491573
7.987,333.189,285.418,248.153,127.47,1.60386
7.9875,305.172,265.745,228.847,100.179,0.0368566
7.988,304.518,259.767,223.439,101.041,-0.322974
7.9885,292.094,238.007,200.833,82.6061,-0.818203
7.989,302.049,251.739,214.765,89.0688,2.15147
7.9895,273.945,227.531,191.099,77.1345,2.93388
7.99,308.198,253.914,217.407,88.4457,2.61504
7.9905,261.8,209.586,173.491,65.1689,2.95099
7.991,279.893,221.122,185.064,66.4673,3.92721
7.9915,225.235,174.568,137.553,19.5652,4.16017
7.992,293.971,235.689,198.819,59.364,5.75772
7.9925,230.618,187.339,150.706,-25.3503,11.7957
7.993,164.464,100.148,61.1833,-130.181,16.0535
7.9935,288.346,240.521,205.013,104.251,6.67014
7.994,376.9,314.045,280.61,249.446,-4.9172
7.9945,337.167,295.527,263.31,183.771,-4.04691
7.995,316.07,248.114,214.752,111.465,-1.28464
7.9955,244.503,202.388,169.374,91.87,0.0682306
7.996,301.701,231.968,198.33,114.209,2.05149
7.9965,307.074,262.321,229.664,127.967,2.51187
7.997,318.415,249.627,216.419,121.462,3.01501
7.9975,276.481,233.698,201.119,113.27,3.4765
7.998,287.036,212.353,179.028,103.64,3.71101
7.9985,296.305,243.862,211.397,125.08,4.3784
7.999,301.307,234.115,201.405,121.767,4.35169
7.9995,223.625,207.56,176.681,109.643,3.66084
8.0,337.441,249.074,216.882,134.855,3.28993
8.0005,316.64,237.394,204.605,130.113,0.72702
8.001,284.074,220.956,188.18,120.072,-0.00942711
8.0015,282.937,238.273,206.927,130.857,-0.285595
8.002,262.077,200.99,169.184,106.521,-0.568624
8.0025,295.112,228.665,196.845,123.206,-0.524915
8.003,270.903,208.414,176.188,109.687,-0.546718
8.0035,257.176,205.557,173.689,106.319,0.668447
8.004,251.511,183.634,150.463,84.1973,2.46278
8.0045,249.268,184.692,151.634,87.2141,6.94864
8.005,234.599,210.647,179.689,118.951,17.2922
8.0055,308.046,217.927,184.306,131.108,8.17826
8.006,291.61,196.142,161.866,104.761,-0.0736886
8.0065,299.006,225.478,191.395,134.934,4.03666
8.007,254.31,190.97,157.139,99.9755,-1.56534
8.0075,273.341,207.949,174.129,122.182,2.65648
8.008,252.166,181.549,147.013,95.0449,-1.78624
8.0085,277.953,207.145,173.061,122.493,3.19101
8.009,173.608,104.136,68.2913,16.4582,5.50753
8.0095,265.966,195.414,160.875,104.599,36.4277
8.01,331.282,259.775,226.355,187.909,27.9637
8.0105,274.375,201.901,167.267,122.124,-3.9526
8.011,274.428,200.965,166.119,127.453,-13.1629
8.0115,222.25,149.139,113.447,80.5119,-13.075
8.012,304.58,231.046,196.327,151.433,-6.65948
8.0125,288.888,215.38,180.212,139.789,-5.64452
8.013,287.589,211.468,175.909,135.972,-1.9804
8.0135,287.826,210.586,174.808,136.662,2.30989
8.014,274.726,197.513,161.482,124.283,-0.682457
8.0145,258.321,180.622,144.174,107.285,-8.64319
8.015,251.16,170.668,133.963,98.0264,-17.1076
8.0155,273.494,192.471,156.455,121.459,-2.10267
8.016,287.805,205.51,170.107,136.397,15.4441
8.0165,280.644,196.841,161.752,129.115,4.45444
8.017,287.566,192.689,164.091,134.168,8.68201
8.0175,283.252,195.558,161.856,131.924,0.36991
8.018,271.497,195.118,155.364,127.424,-8.38431
8.0185,272.73,190.742,151.074,122.588,-16.0883
8.019,272.395,189.077,153.649,127.474,-14.8916
8.0195,261.113,180.445,141.365,113.612,-22.9014
8.02,267.816,182.971,145.12,120.489,-37.7256
8.0205,247.88,160.707,122.205,93.1529,-83.5526
8.021,266.924,179.05,140.348,118.324,-239.516
8.0215,233.207,148.655,107.709,80.583,-860.601
8.022,250.888,166.673,126.121,99.9134,-408.71
8.0225,276.872,192.842,152.678,130.363,277.207
8.023,245.268,158.023,117.507,95.5073,135.153
8.0235,246.871,156.196,115.7,94.8226,17.2206
8.024,255.717,163.192,122.29,102.624,18.3005
8.0245,246.873,156.634,114.435,95.3563,-12.4078
8.025,252.843,163.772,121.395,101.998,-42.7274
8.0255,241.92,153.149,110.588,91.6009,-59.7681
8.026,242.028,153.576,110.618,91.6873,-44.6902
8.0265,229.902,138.538,95.4095,76.7682,-30.6356
8.027,234.377,139.464,96.2168,78.3501,-32.1511
8.0275,205.842,110.948,66.8016,47.8108,-73.029
8.028,209.125,116.82,71.6448,56.0128,-132.697
8.0285,137.426,45.9441,-0.479595,-17.1788,-195.531
8.029,29.109,-62.5495,-110.345,-123.793,-156.165
8.0295,-179.816,-272.202,-321.651,-339.313,-171.68
8.03,537.322,446.012,401.841,382.264,68.4387
8.0305,453.211,363.603,319.402,305.36,91.2977
8.031,322.492,232.568,187.733,174.956,31.8315
8.0315,293.175,203.874,157.403,144.203,-12.0768
8.032,283.294,195.492,148.624,135.286,-14.208
8.0325,285.315,191.91,145.948,132.831,-2.42267
8.033,285.596,187.171,142.412,129.322,-6.17369
8.0335,279.196,184.448,138.186,125.157,-18.9829
8.034,272.299,182.479,135.2,122.297,-16.2226
8.0345,281.31,176.952,131.159,118.376,-16.4668
8.035,280.376,170.359,126.336,113.76,-13.7434
8.0355,248.173,169.764,120.62,108.239,-11.3442
8.036,238.658,148.836,98.3023,86.1219,-19.5293
8.0365,270.382,172.796,125.575,113.329,-13.2528
8.037,254.386,159.933,109.234,97.4433,-6.52938
8.0375,256.276,166.898,115.05,103.274,-4.54684
8.038,254.01,159.932,107.226,95.7742,-6.91544
8.0385,253.363,152.856,105.46,94.1969,-11.8035
8.039,256.927,150.489,99.7248,88.4408,-20.0447
8.0395,244.364,150.662,98.1939,87.2016,-23.5664
8.04,240.125,144.212,90.6787,79.5928,-37.2781
8.0405,234.743,140.556,86.2452,75.2129,-49.6204
8.041,219.355,119.127,65.5891,54.1791,-98.6446
8.0415,94.3987,-10.1688,-64.2955,-79.4938,-425.646
8.042,233.632,132.898,78.5477,69.1839,-113.274
8.0425,346.578,246.945,193.001,187.312,272.035
8.043,290.95,191.164,135.527,126.963,118.339
8.0435,280.653,173.912,118.593,109.299,55.7806
8.044,272.124,167.656,111.046,101.419,34.1243
8.0445,265.752,162.373,107.528,97.9127,28.4136
8.045,264.815,161.64,106.014,96.419,27.1351
8.0455,264.935,159.673,102.985,93.362,22.5458
8.046,258.486,158.217,100.054,90.5819,21.1595
8.0465,256.629,155.384,97.4566,88.1091,22.2135
8.047,259.677,152.69,95.1844,85.9097,21.9636
8.0475,256.726,147.47,91.5966,82.5585,20.9904
8.048,249.0,147.356,89.575,80.5322,21.7673
8.0485,242.459,145.729,87.3074,78.3312,22.4814
8.049,247.651,142.306,85.3739,76.5172,22.6315
8.0495,251.133,136.978,81.9732,73.2709,22.0896
8.05,243.638,133.3,79.1412,70.518,22.0922
8.0505,239.838,133.692,78.1588,69.3317,22.9998
8.051,236.312,134.336,75.3999,66.4257,23.234
8.0515,237.623,131.535,71.6778,62.7412,22.408
8.052,248.202,128.56,70.0138,61.272,22.5305
8.0525,242.817,128.073,68.6726,59.904,22.0239
8.053,241.473,128.024,68.9881,60.136,22.5991
8.0535,237.445,124.855,66.1873,57.1442,19.8307
8.054,235.612,121.721,63.7626,54.4693,18.8975
8.0545,239.337,116.358,58.3936,49.6303,17.0759
8.055,236.912,115.845,57.3019,48.785,13.1361
8.0555,224.212,107.43,47.7025,38.5411,8.30336
8.056,236.303,116.113,59.0444,50.3412,17.2841
8.0565,250.249,129.382,71.5002,61.7763,28.501
8.057,259.768,134.887,81.5715,73.2042,38.9627
8.0575,253.694,133.545,76.8828,67.3065,37.3343
8.058,247.011,127.984,72.5526,63.1955,35.1045
8.0585,246.173,124.515,69.0866,59.7347,32.7085
8.059,250.964,123.105,67.7943,58.6112,31.726
8.0595,252.801,122.981,66.9763,57.5809,31.1109
8.06,252.05,122.422,66.2094,56.7333,31.0435
8.0605,251.277,123.038,65.0591,55.4508,32.1496
8.061,246.478,123.825,64.9069,55.2486,33.5874
8.0615,249.705,124.761,64.5873,54.9054,34.3235
8.062,236.047,116.603,64.3533,54.0426,34.4767
8.0625,233.584,95.5331,59.0119,52.8699,35.2737
8.063,233.53,106.765,58.1281,48.462,33.1821
8.0635,252.557,126.361,64.0555,52.3848,37.2849
8.064,245.137,119.541,60.0385,49.1021,36.1572
8.0645,241.624,113.186,60.3237,51.1034,38.809
8.065,240.324,111.978,58.6593,49.1917,37.9876
8.0655,244.973,118.661,59.938,49.354,38.7565
8.066,247.122,120.657,60.5252,49.3743,39.1393
8.0665,247.601,121.887,59.4718,47.9916,38.4065
8.067,246.181,121.331,57.903,46.0697,37.1323
8.0675,244.171,120.27,56.4333,44.643,36.1542
8.068,244.876,119.78,55.4604,43.5062,35.2788
8.0685,245.13,121.296,54.5832,41.8472,34.001
8.069,243.193,121.842,53.5259,40.4453,32.8782
8.0695,246.392,124.423,52.1439,38.4207,30.7929
8.07,265.097,137.231,61.6486,47.9136,38.0145
8.0705,298.056,146.828,57.3417,43.1155,33.6316
8.071,199.653,110.746,42.1206,27.4658,25.2574
8.0715,201.373,116.382,39.785,24.6554,22.8586
8.072,235.996,128.563,43.9477,29.0787,24.9988
8.0725,240.818,124.753,43.8321,28.5821,24.337
8.073,240.437,124.294,40.9852,26.022,21.9788
8.0735,241.401,130.136,43.5136,27.6354,23.3837
8.074,249.477,139.907,48.4431,32.0218,27.5969
8.0745,259.778,149.723,51.8194,35.1596,30.425
8.075,260.834,150.758,50.282,33.4993,29.1591
8.0755,256.383,151.325,49.3013,31.7234,27.7405
8.076,248.747,148.438,47.1815,29.2703,25.5339
8.0765,254.698,152.503,49.3945,30.7494,26.5031
8.077,264.152,156.908,46.9589,29.3185,25.7864
8.0775,267.501,162.196,47.7107,28.4227,25.048
8.078,271.644,169.788,48.4386,28.4217,25.084
8.0785,264.445,166.117,50.6976,28.7202,25.2749
8.079,272.299,174.874,55.1017,28.8403,25.7671
8.0795,256.315,160.009,47.8724,30.6322,26.7885
8.08,267.226,170.785,51.9902,30.386,27.2747
8.0805,279.784,180.763,52.6832,29.8881,26.5833
8.081,365.803,235.721,52.4704,28.9415,25.8746
8.0815,183.584,122.662,49.9049,28.2154,24.7224
8.082,260.506,181.049,52.973,28.3378,25.0455
8.0825,246.013,160.042,53.3841,28.7627,25.4486
8.083,272.501,187.602,54.6682,28.8289,25.4189
8.0835,260.556,175.022,53.6344,28.346,25.1588
8.084,266.061,186.622,57.0769,29.4921,25.8224
8.0845,273.657,190.837,57.8916,29.7437,26.0979
8.085,278.575,195.852,56.8426,28.3633,25.378
8.0855,273.54,196.17,61.0113,29.2976,25.9821
8.086,277.315,199.44,61.327,28.3916,25.6755
8.0865,269.195,188.18,53.524,26.6437,24.4581
8.087,275.922,197.135,54.188,27.4941,24.0836
8.0875,281.575,205.933,59.0977,27.8306,24.2843
8.088,284.805,210.962,60.5067,28.1267,24.3564
8.0885,289.113,215.824,61.4886,27.8564,24.2416
8.089,283.926,213.041,61.9499,27.4022,23.7313
8.0895,286.591,214.841,62.3377,26.839,23.2558
8.09,291.42,219.194,62.8298,26.1516,22.6954
8.0905,286.206,218.308,63.8331,25.9566,22.4327
8.091,286.738,222.653,65.1826,25.8724,22.3429
8.0915,285.674,223.982,65.0376,24.7931,21.3964
8.092,291.194,227.984,66.0493,24.3376,20.9808
8.0925,292.946,228.843,64.9899,22.7379,19.6168
8.093,299.397,236.077,66.7522,22.4015,19.3665
8.0935,288.948,229.657,64.2749,21.2943,18.1279
8.094,293.337,230.792,61.9435,20.6651,17.1586
8.0945,287.473,230.406,64.2862,21.039,16.8867
8.095,297.722,241.381,69.2135,24.3372,19.2798
8.0955,293.727,240.094,66.6757,20.255,16.8318
8.096,296.669,240.864,67.1506,21.4166,17.469
8.0965,307.095,243.033,65.5967,19.0307,16.304
8.097,301.951,239.41,62.7457,15.1579,13.7594
8.0975,295.257,237.761,67.5445,19.5906,16.2916
8.098,294.788,236.831,64.4044,16.9642,14.9182
8.0985,300.059,245.173,66.9194,16.8734,14.8609
8.099,309.483,255.42,68.0361,16.5884,14.6067
8.0995,299.968,247.987,67.6414,15.4911,13.9385
8.1,308.942,257.266,70.3399,17.3253,14.8926
8.1005,303.999,253.188,67.7713,14.9945,13.3715
8.101,315.535,263.93,70.4926,16.6146,14.1783
8.1015,314.249,262.989,70.0089,16.1648,13.7434
8.102,316.842,268.334,73.1271,16.5398,14.0349
